"ITTER107","Territorio","TIPO_DATO_CN1","Tipo aggregato (milioni di euro)","PRODOTTI1","Attività non finanziarie","VAL","Valutazione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","N","dati grezzi","2020M8","Ago-2020","2019-Q3","T3-2019",76861.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","N","dati grezzi","2020M8","Ago-2020","2020-Q2","T2-2020",65716.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","N","dati grezzi","2020M8","Ago-2020","2020-Q1","T1-2020",72849.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2020M8","Ago-2020","2019-Q1","T1-2019",18016.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2020M8","Ago-2020","2019-Q2","T2-2019",19474.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2020M8","Ago-2020","2019-Q4","T4-2019",19646.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2020M8","Ago-2020","2019-Q3","T3-2019",18223,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2020M8","Ago-2020","2020-Q2","T2-2020",15204.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2020M8","Ago-2020","2020-Q1","T1-2020",16722.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2020M8","Ago-2020","2019-Q1","T1-2019",16463.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2020M8","Ago-2020","2019-Q2","T2-2019",17544.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2020M8","Ago-2020","2019-Q4","T4-2019",17471.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2020M8","Ago-2020","2019-Q3","T3-2019",16615.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2020M8","Ago-2020","2020-Q2","T2-2020",13397.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2020M8","Ago-2020","2020-Q1","T1-2020",15494.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2019-Q1","T1-2019",78992,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2019-Q2","T2-2019",83240,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2019-Q4","T4-2019",81311.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2019-Q3","T3-2019",75956.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2020-Q2","T2-2020",65736.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2020-Q1","T1-2020",71084,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2019-Q1","T1-2019",34828.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2019-Q2","T2-2019",37395.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2019-Q4","T4-2019",37289.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2019-Q3","T3-2019",35169.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2020-Q2","T2-2020",28877.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2020-Q1","T1-2020",30736,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2019-Q1","T1-2019",13573.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2019-Q2","T2-2019",13507.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2019-Q4","T4-2019",14084,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2019-Q3","T3-2019",13311.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2020-Q2","T2-2020",13602.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M8","Ago-2020","2020-Q1","T1-2020",13774.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2020M8","Ago-2020","2019-Q1","T1-2019",80452.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2020M8","Ago-2020","2019-Q2","T2-2019",80779.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2020M8","Ago-2020","2019-Q4","T4-2019",80612.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2020M8","Ago-2020","2019-Q3","T3-2019",80838.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2020M8","Ago-2020","2020-Q2","T2-2020",63787.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2020M8","Ago-2020","2020-Q1","T1-2020",74727.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M8","Ago-2020","2019-Q1","T1-2019",18893.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M8","Ago-2020","2019-Q2","T2-2019",18697.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M8","Ago-2020","2019-Q4","T4-2019",18854,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M8","Ago-2020","2019-Q3","T3-2019",18894.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M8","Ago-2020","2020-Q2","T2-2020",14504.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M8","Ago-2020","2020-Q1","T1-2020",17589.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","Y","dati destagionalizzati","2020M8","Ago-2020","2019-Q1","T1-2019",13668.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","Y","dati destagionalizzati","2020M8","Ago-2020","2019-Q2","T2-2019",13698.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","Y","dati destagionalizzati","2020M8","Ago-2020","2019-Q4","T4-2019",13815.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","Y","dati destagionalizzati","2020M8","Ago-2020","2019-Q3","T3-2019",13758.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","Y","dati destagionalizzati","2020M8","Ago-2020","2020-Q2","T2-2020",13786.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","Y","dati destagionalizzati","2020M8","Ago-2020","2020-Q1","T1-2020",13901.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M10","Ott-2020","2019-Q1","T1-2019",77823.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M10","Ott-2020","2019-Q2","T2-2019",81883.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M10","Ott-2020","2019-Q4","T4-2019",80404.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M10","Ott-2020","2019-Q3","T3-2019",75105.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M10","Ott-2020","2020-Q2","T2-2020",62970.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M10","Ott-2020","2020-Q1","T1-2020",70868.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2020M10","Ott-2020","2019-Q1","T1-2019",16505.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2020M10","Ott-2020","2019-Q2","T2-2019",17587.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2020M10","Ott-2020","2019-Q4","T4-2019",17494.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2020M10","Ott-2020","2019-Q3","T3-2019",16628.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2020M10","Ott-2020","2020-Q2","T2-2020",13046.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2020M10","Ott-2020","2020-Q1","T1-2020",15415.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M10","Ott-2020","2019-Q1","T1-2019",30966.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M10","Ott-2020","2019-Q2","T2-2019",32612.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M10","Ott-2020","2019-Q4","T4-2019",30353,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M10","Ott-2020","2019-Q3","T3-2019",28094.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M10","Ott-2020","2020-Q2","T2-2020",23373.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M10","Ott-2020","2020-Q1","T1-2020",26581.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M10","Ott-2020","2019-Q1","T1-2019",13706.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M10","Ott-2020","2019-Q2","T2-2019",13633.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M10","Ott-2020","2019-Q4","T4-2019",14243.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M10","Ott-2020","2019-Q3","T3-2019",13438.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M10","Ott-2020","2020-Q2","T2-2020",13642.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M10","Ott-2020","2020-Q1","T1-2020",13794.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M10","Ott-2020","2019-Q1","T1-2019",33369.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M10","Ott-2020","2019-Q2","T2-2019",35999,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M10","Ott-2020","2019-Q4","T4-2019",35955.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M10","Ott-2020","2019-Q3","T3-2019",33698.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M10","Ott-2020","2020-Q2","T2-2020",26444,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M10","Ott-2020","2020-Q1","T1-2020",30683.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M10","Ott-2020","2019-Q1","T1-2019",6044.2,,
